2.72002720e-01	1.00611657e+00
2.73702737e-01	1.00615486e+00
2.75402754e-01	1.00619314e+00
2.77102771e-01	1.00623143e+00
2.78802788e-01	1.00626972e+00
2.80502805e-01	1.00630801e+00
2.82202822e-01	1.00634630e+00
2.83902839e-01	1.00638459e+00
2.85602856e-01	1.00642289e+00
2.87302873e-01	1.00646118e+00
2.89002890e-01	1.00649947e+00
2.90702907e-01	1.00653777e+00
2.92402924e-01	1.00657606e+00
2.94102941e-01	1.00661436e+00
2.95802958e-01	1.00665265e+00
2.97502975e-01	1.00669095e+00
2.99202992e-01	1.00672925e+00
3.00903009e-01	1.00676755e+00
3.02603026e-01	1.00680585e+00
3.04303043e-01	1.00684415e+00
3.06003060e-01	1.00688245e+00
3.07703077e-01	1.00692075e+00
3.09403094e-01	1.00695905e+00
3.11103111e-01	1.00699736e+00
3.12803128e-01	1.00703566e+00
3.14503145e-01	1.00707397e+00
3.16203162e-01	1.00711227e+00
3.17903179e-01	1.00715058e+00
3.19603196e-01	1.00718888e+00
3.21303213e-01	1.00722719e+00
3.23003230e-01	1.00726550e+00
3.24703247e-01	1.00730381e+00
3.26403264e-01	1.00734212e+00
3.28103281e-01	1.00738043e+00
3.29803298e-01	1.00741874e+00
3.31503315e-01	1.00745705e+00
3.33203332e-01	1.00749537e+00
3.34903349e-01	1.00753368e+00
3.36603366e-01	1.00757199e+00
3.38303383e-01	1.00761031e+00
3.40003400e-01	1.00764862e+00
3.41703417e-01	1.00768694e+00
3.43403434e-01	1.00772526e+00
3.45103451e-01	1.00776358e+00
3.46803468e-01	1.00780189e+00
3.48503485e-01	1.00784021e+00
3.50203502e-01	1.00787853e+00
3.51903519e-01	1.00791685e+00
3.53603536e-01	1.00795517e+00
3.55303553e-01	1.00799350e+00
3.57003570e-01	1.00803182e+00
3.58703587e-01	1.00807014e+00
3.60403604e-01	1.00810847e+00
3.62103621e-01	1.00814679e+00
3.63803638e-01	1.00818512e+00
3.65503655e-01	1.00822345e+00
3.67203672e-01	1.00826177e+00
3.68903689e-01	1.00830010e+00
3.70603706e-01	1.00833843e+00
3.72303723e-01	1.00837676e+00
3.74003740e-01	1.00841509e+00
3.75703757e-01	1.00845342e+00
3.77403774e-01	1.00849175e+00
3.79103791e-01	1.00853008e+00
3.80803808e-01	1.00856842e+00
3.82503825e-01	1.00860675e+00
3.84203842e-01	1.00864509e+00
3.85903859e-01	1.00868342e+00
3.87603876e-01	1.00872176e+00
3.89303893e-01	1.00876009e+00
3.91003910e-01	1.00879843e+00
3.92703927e-01	1.00883677e+00
3.94403944e-01	1.00887511e+00
3.96103961e-01	1.00891345e+00
3.97803978e-01	1.00895179e+00
3.99503995e-01	1.00899013e+00
4.01204012e-01	1.00902847e+00
4.02904029e-01	1.00906681e+00
4.04604046e-01	1.00910516e+00
4.06304063e-01	1.00914350e+00
4.08004080e-01	1.00918185e+00
4.09704097e-01	1.00922019e+00
4.11404114e-01	1.00925854e+00
4.13104131e-01	1.00929688e+00
4.14804148e-01	1.00933523e+00
4.16504165e-01	1.00937358e+00
4.18204182e-01	1.00941193e+00
4.19904199e-01	1.00945028e+00
4.21604216e-01	1.00948863e+00
4.23304233e-01	1.00952698e+00
4.25004250e-01	1.00956533e+00
4.26704267e-01	1.00960369e+00
4.28404284e-01	1.00964204e+00
4.30104301e-01	1.00968039e+00
4.31804318e-01	1.00971875e+00
4.33504335e-01	1.00975710e+00
4.35204352e-01	1.00979546e+00
4.36904369e-01	1.00983382e+00
4.38604386e-01	1.00987218e+00
4.40304403e-01	1.00991053e+00
4.42004420e-01	1.00994889e+00
4.43704437e-01	1.00998725e+00
4.45404454e-01	1.01002561e+00
4.47104471e-01	1.01006398e+00
4.48804488e-01	1.01010234e+00
4.50504505e-01	1.01014070e+00
4.52204522e-01	1.01017906e+00
4.53904539e-01	1.01021743e+00
4.55604556e-01	1.01025579e+00
4.57304573e-01	1.01029416e+00
4.59004590e-01	1.01033253e+00
4.60704607e-01	1.01037089e+00
4.62404624e-01	1.01040926e+00
4.64104641e-01	1.01044763e+00
4.65804658e-01	1.01048600e+00
4.67504675e-01	1.01052437e+00
4.69204692e-01	1.01056274e+00
4.70904709e-01	1.01060111e+00
4.72604726e-01	1.01063949e+00
4.74304743e-01	1.01067786e+00
4.76004760e-01	1.01071623e+00
4.77704777e-01	1.01075461e+00
4.79404794e-01	1.01079298e+00
4.81104811e-01	1.01083136e+00
4.82804828e-01	1.01086974e+00
4.84504845e-01	1.01090811e+00
4.86204862e-01	1.01094649e+00
4.87904879e-01	1.01098487e+00
4.89604896e-01	1.01102325e+00
4.91304913e-01	1.01106163e+00
4.93004930e-01	1.01110001e+00
4.94704947e-01	1.01113839e+00
4.96404964e-01	1.01117678e+00
4.98104981e-01	1.01121516e+00
4.99804998e-01	1.01125354e+00
5.01505015e-01	1.01129193e+00
5.03205032e-01	1.01133031e+00
5.04905049e-01	1.01136870e+00
5.06605066e-01	1.01140709e+00
5.08305083e-01	1.01144547e+00
5.10005100e-01	1.01148386e+00
5.11705117e-01	1.01152225e+00
5.13405134e-01	1.01156064e+00
5.15105151e-01	1.01159903e+00
5.16805168e-01	1.01163742e+00
5.18505185e-01	1.01167582e+00
5.20205202e-01	1.01171421e+00
5.21905219e-01	1.01175260e+00
5.23605236e-01	1.01179100e+00
5.25305253e-01	1.01182939e+00
5.27005270e-01	1.01186779e+00
5.28705287e-01	1.01190618e+00
5.30405304e-01	1.01194458e+00
5.32105321e-01	1.01198298e+00
5.33805338e-01	1.01202138e+00
5.35505355e-01	1.01205978e+00
5.37205372e-01	1.01209818e+00
5.38905389e-01	1.01213658e+00
5.40605406e-01	1.01217498e+00
5.42305423e-01	1.01221338e+00
5.44005440e-01	1.01225179e+00
5.45705457e-01	1.01229019e+00
5.47405474e-01	1.01232859e+00
5.49105491e-01	1.01236700e+00
5.50805508e-01	1.01240540e+00
5.52505525e-01	1.01244381e+00
5.54205542e-01	1.01248222e+00
5.55905559e-01	1.01252063e+00
5.57605576e-01	1.01255904e+00
5.59305593e-01	1.01259745e+00
5.61005610e-01	1.01263586e+00
5.62705627e-01	1.01267427e+00
5.64405644e-01	1.01271268e+00
5.66105661e-01	1.01275109e+00
5.67805678e-01	1.01278950e+00
5.69505695e-01	1.01282792e+00
5.71205712e-01	1.01286633e+00
5.72905729e-01	1.01290475e+00
5.74605746e-01	1.01294316e+00
5.76305763e-01	1.01298158e+00
5.78005780e-01	1.01302000e+00
5.79705797e-01	1.01305842e+00
5.81405814e-01	1.01309684e+00
5.83105831e-01	1.01313526e+00
5.84805848e-01	1.01317368e+00
5.86505865e-01	1.01321210e+00
5.88205882e-01	1.01325052e+00
5.89905899e-01	1.01328894e+00
5.91605916e-01	1.01332737e+00
5.93305933e-01	1.01336579e+00
5.95005950e-01	1.01340421e+00
5.96705967e-01	1.01344264e+00
5.98405984e-01	1.01348107e+00
6.00106001e-01	1.01351949e+00
6.01806018e-01	1.01355792e+00
6.03506035e-01	1.01359635e+00
6.05206052e-01	1.01363478e+00
6.06906069e-01	1.01367321e+00
6.08606086e-01	1.01371164e+00
6.10306103e-01	1.01375007e+00
6.12006120e-01	1.01378850e+00
6.13706137e-01	1.01382694e+00
6.15406154e-01	1.01386537e+00
6.17106171e-01	1.01390380e+00
6.18806188e-01	1.01394224e+00
6.20506205e-01	1.01398068e+00
6.22206222e-01	1.01401911e+00
6.23906239e-01	1.01405755e+00
6.25606256e-01	1.01409599e+00
6.27306273e-01	1.01413443e+00
6.29006290e-01	1.01417287e+00
6.30706307e-01	1.01421131e+00
6.32406324e-01	1.01424975e+00
6.34106341e-01	1.01428819e+00
6.35806358e-01	1.01432663e+00
6.37506375e-01	1.01436507e+00
6.39206392e-01	1.01440352e+00
6.40906409e-01	1.01444196e+00
6.42606426e-01	1.01448041e+00
6.44306443e-01	1.01451885e+00
6.46006460e-01	1.01455730e+00
6.47706477e-01	1.01459575e+00
6.49406494e-01	1.01463420e+00
6.51106511e-01	1.01467264e+00
6.52806528e-01	1.01471109e+00
6.54506545e-01	1.01474954e+00
6.56206562e-01	1.01478800e+00
6.57906579e-01	1.01482645e+00
6.59606596e-01	1.01486490e+00
6.61306613e-01	1.01490335e+00
6.63006630e-01	1.01494181e+00
6.64706647e-01	1.01498026e+00
6.66406664e-01	1.01501872e+00
6.68106681e-01	1.01505717e+00
6.69806698e-01	1.01509563e+00
6.71506715e-01	1.01513409e+00
6.73206732e-01	1.01517255e+00
6.74906749e-01	1.01521101e+00
6.76606766e-01	1.01524947e+00
6.78306783e-01	1.01528793e+00
6.80006800e-01	1.01532639e+00
6.81706817e-01	1.01536485e+00
6.83406834e-01	1.01540331e+00
6.85106851e-01	1.01544178e+00
6.86806868e-01	1.01548024e+00
6.88506885e-01	1.01551870e+00
6.90206902e-01	1.01555717e+00
6.91906919e-01	1.01559564e+00
6.93606936e-01	1.01563410e+00
6.95306953e-01	1.01567257e+00
6.97006970e-01	1.01571104e+00
6.98706987e-01	1.01574951e+00
7.00407004e-01	1.01578798e+00
7.02107021e-01	1.01582645e+00
7.03807038e-01	1.01586492e+00
7.05507055e-01	1.01590339e+00
7.07207072e-01	1.01594187e+00
7.08907089e-01	1.01598034e+00
7.10607106e-01	1.01601882e+00
7.12307123e-01	1.01605729e+00
7.14007140e-01	1.01609577e+00
7.15707157e-01	1.01613424e+00
7.17407174e-01	1.01617272e+00
7.19107191e-01	1.01621120e+00
7.20807208e-01	1.01624968e+00
7.22507225e-01	1.01628816e+00
7.24207242e-01	1.01632664e+00
7.25907259e-01	1.01636512e+00
7.27607276e-01	1.01640360e+00
7.29307293e-01	1.01644208e+00
7.31007310e-01	1.01648057e+00
7.32707327e-01	1.01651905e+00
7.34407344e-01	1.01655753e+00
7.36107361e-01	1.01659602e+00
7.37807378e-01	1.01663450e+00
7.39507395e-01	1.01667299e+00
7.41207412e-01	1.01671148e+00
7.42907429e-01	1.01674997e+00
7.44607446e-01	1.01678846e+00
7.46307463e-01	1.01682695e+00
7.48007480e-01	1.01686544e+00
7.49707497e-01	1.01690393e+00
7.51407514e-01	1.01694242e+00
7.53107531e-01	1.01698091e+00
7.54807548e-01	1.01701941e+00
7.56507565e-01	1.01705790e+00
7.58207582e-01	1.01709639e+00
7.59907599e-01	1.01713489e+00
7.61607616e-01	1.01717339e+00
7.63307633e-01	1.01721188e+00
7.65007650e-01	1.01725038e+00
7.66707667e-01	1.01728888e+00
7.68407684e-01	1.01732738e+00
7.70107701e-01	1.01736588e+00
7.71807718e-01	1.01740438e+00
7.73507735e-01	1.01744288e+00
7.75207752e-01	1.01748138e+00
7.76907769e-01	1.01751989e+00
7.78607786e-01	1.01755839e+00
7.80307803e-01	1.01759689e+00
7.82007820e-01	1.01763540e+00
7.83707837e-01	1.01767390e+00
7.85407854e-01	1.01771241e+00
7.87107871e-01	1.01775092e+00
7.88807888e-01	1.01778943e+00
7.90507905e-01	1.01782793e+00
7.92207922e-01	1.01786644e+00
7.93907939e-01	1.01790495e+00
7.95607956e-01	1.01794346e+00
7.97307973e-01	1.01798198e+00
7.99007990e-01	1.01802049e+00
8.00708007e-01	1.01805900e+00
8.02408024e-01	1.01809752e+00
8.04108041e-01	1.01813603e+00
8.05808058e-01	1.01817455e+00
8.07508075e-01	1.01821306e+00
8.09208092e-01	1.01825158e+00
8.10908109e-01	1.01829010e+00
8.12608126e-01	1.01832861e+00
8.14308143e-01	1.01836713e+00
8.16008160e-01	1.01840565e+00
8.17708177e-01	1.01844417e+00
8.19408194e-01	1.01848269e+00
8.21108211e-01	1.01852121e+00
8.22808228e-01	1.01855974e+00
8.24508245e-01	1.01859826e+00
8.26208262e-01	1.01863678e+00
8.27908279e-01	1.01867531e+00
8.29608296e-01	1.01871383e+00
8.31308313e-01	1.01875236e+00
8.33008330e-01	1.01879089e+00
8.34708347e-01	1.01882942e+00
8.36408364e-01	1.01886794e+00
8.38108381e-01	1.01890647e+00
8.39808398e-01	1.01894500e+00
8.41508415e-01	1.01898353e+00
8.43208432e-01	1.01902206e+00
8.44908449e-01	1.01906060e+00
8.46608466e-01	1.01909913e+00
8.48308483e-01	1.01913766e+00
8.50008500e-01	1.01917620e+00
8.51708517e-01	1.01921473e+00
8.53408534e-01	1.01925327e+00
8.55108551e-01	1.01929180e+00
8.56808568e-01	1.01933034e+00
8.58508585e-01	1.01936888e+00
8.60208602e-01	1.01940742e+00
8.61908619e-01	1.01944596e+00
8.63608636e-01	1.01948450e+00
8.65308653e-01	1.01952304e+00
8.67008670e-01	1.01956158e+00
8.68708687e-01	1.01960012e+00
8.70408704e-01	1.01963866e+00
8.72108721e-01	1.01967721e+00
8.73808738e-01	1.01971575e+00
8.75508755e-01	1.01975430e+00
8.77208772e-01	1.01979284e+00
8.78908789e-01	1.01983139e+00
8.80608806e-01	1.01986994e+00
8.82308823e-01	1.01990848e+00
8.84008840e-01	1.01994703e+00
8.85708857e-01	1.01998558e+00
8.87408874e-01	1.02002413e+00
8.89108891e-01	1.02006268e+00
8.90808908e-01	1.02010123e+00
8.92508925e-01	1.02013979e+00
8.94208942e-01	1.02017834e+00
8.95908959e-01	1.02021689e+00
8.97608976e-01	1.02025545e+00
8.99308993e-01	1.02029400e+00
9.01009010e-01	1.02033256e+00
9.02709027e-01	1.02037112e+00
9.04409044e-01	1.02040967e+00
9.06109061e-01	1.02044823e+00
9.07809078e-01	1.02048679e+00
9.09509095e-01	1.02052535e+00
9.11209112e-01	1.02056391e+00
9.12909129e-01	1.02060247e+00
9.14609146e-01	1.02064103e+00
9.16309163e-01	1.02067960e+00
9.18009180e-01	1.02071816e+00
9.19709197e-01	1.02075672e+00
9.21409214e-01	1.02079529e+00
9.23109231e-01	1.02083385e+00
9.24809248e-01	1.02087242e+00
9.26509265e-01	1.02091099e+00
9.28209282e-01	1.02094955e+00
9.29909299e-01	1.02098812e+00
9.31609316e-01	1.02102669e+00
9.33309333e-01	1.02106526e+00
9.35009350e-01	1.02110383e+00
9.36709367e-01	1.02114240e+00
9.38409384e-01	1.02118098e+00
9.40109401e-01	1.02121955e+00
9.41809418e-01	1.02125812e+00
9.43509435e-01	1.02129670e+00
9.45209452e-01	1.02133527e+00
9.46909469e-01	1.02137385e+00
9.48609486e-01	1.02141242e+00
9.50309503e-01	1.02145100e+00
9.52009520e-01	1.02148958e+00
9.53709537e-01	1.02152816e+00
9.55409554e-01	1.02156674e+00
9.57109571e-01	1.02160532e+00
9.58809588e-01	1.02164390e+00
9.60509605e-01	1.02168248e+00
9.62209622e-01	1.02172106e+00
9.63909639e-01	1.02175964e+00
9.65609656e-01	1.02179823e+00
9.67309673e-01	1.02183681e+00
9.69009690e-01	1.02187540e+00
9.70709707e-01	1.02191398e+00
9.72409724e-01	1.02195257e+00
9.74109741e-01	1.02199116e+00
9.75809758e-01	1.02202974e+00
9.77509775e-01	1.02206833e+00
9.79209792e-01	1.02210692e+00
9.80909809e-01	1.02214551e+00
9.82609826e-01	1.02218410e+00
9.84309843e-01	1.02222270e+00
9.86009860e-01	1.02226129e+00
9.87709877e-01	1.02229988e+00
9.89409894e-01	1.02233848e+00
9.91109911e-01	1.02237707e+00
9.92809928e-01	1.02241567e+00
9.94509945e-01	1.02245426e+00
9.96209962e-01	1.02249286e+00
9.97909979e-01	1.02253146e+00
9.99609996e-01	1.02257005e+00
1.00131001e+00	1.02260865e+00
1.00301003e+00	1.02264725e+00
1.00471005e+00	1.02268585e+00
1.00641006e+00	1.02272445e+00
1.00811008e+00	1.02276306e+00
1.00981010e+00	1.02280166e+00
1.01151012e+00	1.02284026e+00
1.01321013e+00	1.02287887e+00
1.01491015e+00	1.02291747e+00
1.01661017e+00	1.02295608e+00
1.01831018e+00	1.02299468e+00
1.02001020e+00	1.02303329e+00
1.02171022e+00	1.02307190e+00
1.02341023e+00	1.02311051e+00
1.02511025e+00	1.02314912e+00
1.02681027e+00	1.02318773e+00
1.02851029e+00	1.02322634e+00
1.03021030e+00	1.02326495e+00
1.03191032e+00	1.02330356e+00
1.03361034e+00	1.02334217e+00
1.03531035e+00	1.02338079e+00
1.03701037e+00	1.02341940e+00
1.03871039e+00	1.02345802e+00
1.04041040e+00	1.02349663e+00
1.04211042e+00	1.02353525e+00
1.04381044e+00	1.02357386e+00
1.04551046e+00	1.02361248e+00
1.04721047e+00	1.02365110e+00
1.04891049e+00	1.02368972e+00
1.05061051e+00	1.02372834e+00
1.05231052e+00	1.02376696e+00
1.05401054e+00	1.02380558e+00
1.05571056e+00	1.02384421e+00
1.05741057e+00	1.02388283e+00
1.05911059e+00	1.02392145e+00
1.06081061e+00	1.02396008e+00
1.06251063e+00	1.02399870e+00
1.06421064e+00	1.02403733e+00
1.06591066e+00	1.02407595e+00
1.06761068e+00	1.02411458e+00
1.06931069e+00	1.02415321e+00
1.07101071e+00	1.02419184e+00
1.07271073e+00	1.02423047e+00
1.07441074e+00	1.02426910e+00
1.07611076e+00	1.02430773e+00
1.07781078e+00	1.02434636e+00
1.07951080e+00	1.02438499e+00
1.08121081e+00	1.02442363e+00
1.08291083e+00	1.02446226e+00
1.08461085e+00	1.02450090e+00
1.08631086e+00	1.02453953e+00
1.08801088e+00	1.02457817e+00
1.08971090e+00	1.02461680e+00
1.09141091e+00	1.02465544e+00
1.09311093e+00	1.02469408e+00
1.09481095e+00	1.02473272e+00
1.09651097e+00	1.02477136e+00
1.09821098e+00	1.02481000e+00
1.09991100e+00	1.02484864e+00
1.10161102e+00	1.02488728e+00
1.10331103e+00	1.02492593e+00
1.10501105e+00	1.02496457e+00
1.10671107e+00	1.02500321e+00
1.10841108e+00	1.02504186e+00
1.11011110e+00	1.02508050e+00
1.11181112e+00	1.02511915e+00
1.11351114e+00	1.02515780e+00
1.11521115e+00	1.02519644e+00
1.11691117e+00	1.02523509e+00
1.11861119e+00	1.02527374e+00
1.12031120e+00	1.02531239e+00
1.12201122e+00	1.02535104e+00
1.12371124e+00	1.02538969e+00
1.12541125e+00	1.02542835e+00
1.12711127e+00	1.02546700e+00
1.12881129e+00	1.02550565e+00
1.13051131e+00	1.02554431e+00
1.13221132e+00	1.02558296e+00
1.13391134e+00	1.02562162e+00
1.13561136e+00	1.02566027e+00
1.13731137e+00	1.02569893e+00
1.13901139e+00	1.02573759e+00
1.14071141e+00	1.02577625e+00
1.14241142e+00	1.02581491e+00
1.14411144e+00	1.02585357e+00
1.14581146e+00	1.02589223e+00
1.14751148e+00	1.02593089e+00
1.14921149e+00	1.02596955e+00
1.15091151e+00	1.02600822e+00
1.15261153e+00	1.02604688e+00
1.15431154e+00	1.02608554e+00
1.15601156e+00	1.02612421e+00
1.15771158e+00	1.02616288e+00
1.15941159e+00	1.02620154e+00
1.16111161e+00	1.02624021e+00
1.16281163e+00	1.02627888e+00
1.16451165e+00	1.02631755e+00
1.16621166e+00	1.02635622e+00
1.16791168e+00	1.02639489e+00
1.16961170e+00	1.02643356e+00
1.17131171e+00	1.02647223e+00
1.17301173e+00	1.02651090e+00
1.17471175e+00	1.02654958e+00
1.17641176e+00	1.02658825e+00
1.17811178e+00	1.02662692e+00
1.17981180e+00	1.02666560e+00
1.18151182e+00	1.02670428e+00
1.18321183e+00	1.02674295e+00
1.18491185e+00	1.02678163e+00
1.18661187e+00	1.02682031e+00
1.18831188e+00	1.02685899e+00
1.19001190e+00	1.02689767e+00
1.19171192e+00	1.02693635e+00
1.19341193e+00	1.02697503e+00
1.19511195e+00	1.02701371e+00
1.19681197e+00	1.02705240e+00
1.19851199e+00	1.02709108e+00
1.20021200e+00	1.02712976e+00
1.20191202e+00	1.02716845e+00
1.20361204e+00	1.02720713e+00
1.20531205e+00	1.02724582e+00
1.20701207e+00	1.02728451e+00
1.20871209e+00	1.02732320e+00
1.21041210e+00	1.02736188e+00
1.21211212e+00	1.02740057e+00
1.21381214e+00	1.02743926e+00
1.21551216e+00	1.02747795e+00
1.21721217e+00	1.02751665e+00
1.21891219e+00	1.02755534e+00
1.22061221e+00	1.02759403e+00
1.22231222e+00	1.02763272e+00
1.22401224e+00	1.02767142e+00
1.22571226e+00	1.02771011e+00
1.22741227e+00	1.02774881e+00
1.22911229e+00	1.02778751e+00
1.23081231e+00	1.02782620e+00
1.23251233e+00	1.02786490e+00
1.23421234e+00	1.02790360e+00
1.23591236e+00	1.02794230e+00
1.23761238e+00	1.02798100e+00
1.23931239e+00	1.02801970e+00
1.24101241e+00	1.02805840e+00
1.24271243e+00	1.02809711e+00
1.24441244e+00	1.02813581e+00
1.24611246e+00	1.02817451e+00
1.24781248e+00	1.02821322e+00
1.24951250e+00	1.02825192e+00
1.25121251e+00	1.02829063e+00
1.25291253e+00	1.02832934e+00
1.25461255e+00	1.02836804e+00
1.25631256e+00	1.02840675e+00
1.25801258e+00	1.02844546e+00
1.25971260e+00	1.02848417e+00
1.26141261e+00	1.02852288e+00
1.26311263e+00	1.02856159e+00
1.26481265e+00	1.02860030e+00
1.26651267e+00	1.02863902e+00
1.26821268e+00	1.02867773e+00
1.26991270e+00	1.02871644e+00
1.27161272e+00	1.02875516e+00
1.27331273e+00	1.02879387e+00
1.27501275e+00	1.02883259e+00
1.27671277e+00	1.02887131e+00
1.27841278e+00	1.02891002e+00
1.28011280e+00	1.02894874e+00
1.28181282e+00	1.02898746e+00
1.28351284e+00	1.02902618e+00
1.28521285e+00	1.02906490e+00
1.28691287e+00	1.02910362e+00
1.28861289e+00	1.02914235e+00
1.29031290e+00	1.02918107e+00
1.29201292e+00	1.02921979e+00
1.29371294e+00	1.02925852e+00
1.29541295e+00	1.02929724e+00
1.29711297e+00	1.02933597e+00
1.29881299e+00	1.02937469e+00
1.30051301e+00	1.02941342e+00
1.30221302e+00	1.02945215e+00
1.30391304e+00	1.02949088e+00
1.30561306e+00	1.02952961e+00
1.30731307e+00	1.02956834e+00
1.30901309e+00	1.02960707e+00
1.31071311e+00	1.02964580e+00
1.31241312e+00	1.02968453e+00
1.31411314e+00	1.02972327e+00
1.31581316e+00	1.02976200e+00
1.31751318e+00	1.02980073e+00
1.31921319e+00	1.02983947e+00
